Season,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,465,Caleb Swanigan,PF,21,TOT,21,0,178,3.6,10.7,0.34,0.2,1.4,0.143,3.4,9.3,0.37,1.2,1.8,0.667,3.4,9.5,12.9,2.2,1.2,0.2,3.6,5.7,8.7
2019,466,Jayson Tatum,SF,20,BOS,79,79,2455,6.8,15.2,0.45,1.7,4.6,0.373,5.1,10.6,0.483,2.9,3.3,0.855,1,6,7,2.5,1.2,0.8,1.8,2.5,18.2
2019,467,Jeff Teague,PG,30,MIN,42,41,1264,5,11.8,0.423,1,3,0.333,4,8.9,0.453,3.5,4.4,0.804,0.5,2.6,3,9.8,1.2,0.5,2.8,2.6,14.5
2019,468,Garrett Temple,SG,32,TOT,75,55,2040,3.7,8.7,0.422,1.6,4.7,0.341,2.1,4,0.515,1.4,1.9,0.748,0.5,3.3,3.8,1.9,1.3,0.5,1.2,3.6,10.3
2019,469,Miloš Teodosić,PG,31,LAC,15,0,150,4.1,9.6,0.425,2.4,6.5,0.37,1.7,3.1,0.538,1,1.7,0.571,0.7,3.1,3.8,7.7,0.7,0.2,5,6.5,11.5
2019,470,Jared Terrell,SG,23,MIN,14,0,111,3.9,12.6,0.308,1.3,5.5,0.235,2.6,7.1,0.364,1,1.9,0.5,0.3,1.6,1.9,3.9,1,0.6,3.2,5.2,10.1
2019,471,Emanuel Terry,PF,22,TOT,3,0,23,6.3,11,0.571,0,0,NA,6.3,11,0.571,3.1,6.3,0.5,4.7,6.3,11,3.1,4.7,0,3.1,6.3,15.7
2019,472,Daniel Theis,C,26,BOS,66,2,908,5.8,10.5,0.549,1,2.7,0.388,4.8,7.9,0.603,2.2,3,0.737,3.4,5.5,8.9,2.7,0.8,1.7,1.3,6.4,14.8
2019,473,Isaiah Thomas,SG,29,DEN,12,0,181,6.8,19.7,0.343,2.4,8.6,0.279,4.4,11.1,0.393,3.4,5.4,0.63,1,1.6,2.6,4.6,1,0.2,3.6,3.4,19.3
2019,474,Khyri Thomas,SG,22,DET,26,0,195,4.1,12.7,0.319,1.8,6.5,0.286,2.2,6.3,0.353,1.3,2,0.636,0.7,3,3.7,1.5,1.3,0.9,0.7,4.1,11.3
2019,475,Lance Thomas,PF,30,NYK,46,17,783,3.6,9.1,0.396,1,3.6,0.278,2.6,5.4,0.475,1.2,1.7,0.75,1,4.4,5.4,1.2,0.8,0.3,1.1,3.8,9.4
2019,476,Klay Thompson,SG,28,GSW,78,78,2652,8.9,19,0.467,3.3,8.1,0.402,5.6,10.9,0.516,1.8,2.1,0.816,0.5,3.6,4.1,2.5,1.1,0.6,1.6,2.1,22.8
2019,477,Tristan Thompson,C,27,CLE,43,40,1198,6,11.4,0.529,0,0,NA,6,11.4,0.529,2,3.2,0.642,5.2,8,13.2,2.6,0.8,0.5,1.8,2.7,14.1
2019,478,Sindarius Thornwell,SG,24,LAC,64,1,313,2,5.6,0.347,0.3,1.7,0.2,1.6,3.9,0.412,2.9,3.9,0.735,0.6,4.5,5.1,2.1,1.6,0.8,2.3,4.7,7.1
2019,479,Anthony Tolliver,PF,33,MIN,65,0,1079,3.3,8.6,0.382,2.7,7.2,0.377,0.6,1.5,0.409,1.6,2,0.783,0.5,5.4,5.9,1.5,0.6,0.7,1.2,3,10.9
2019,480,Karl-Anthony Towns,C,23,MIN,77,77,2545,9.6,18.6,0.518,2,5,0.4,7.6,13.6,0.562,5.3,6.4,0.836,3.7,9.8,13.5,3.7,0.9,1.8,3.4,4.1,26.6
2019,481,Gary Trent Jr.,SG,20,POR,15,1,111,5.2,16.2,0.32,1.6,6.8,0.238,3.6,9.4,0.379,1,2.3,0.429,0.3,3.2,3.6,1.6,0.3,0.6,1.3,1.3,13
2019,482,Allonzo Trier,SG,23,NYK,64,3,1459,5.7,12.8,0.448,1.3,3.3,0.394,4.4,9.5,0.466,4.4,5.5,0.803,0.8,4.1,4.9,2.9,0.7,0.3,2.9,2.9,17.1
2019,483,P.J. Tucker,PF,33,HOU,82,82,2802,2.7,6.7,0.396,1.9,5,0.377,0.8,1.7,0.449,0.5,0.8,0.695,1.6,4.6,6.2,1.2,1.7,0.5,0.8,3.2,7.7
2019,484,Evan Turner,PG,30,POR,73,2,1605,4.6,9.9,0.46,0.2,1.2,0.212,4.3,8.8,0.494,1.7,2.4,0.708,0.8,6.5,7.4,6.3,0.7,0.4,2.6,2.5,11.1
2019,485,Myles Turner,C,22,IND,74,74,2119,6.5,13.3,0.487,1.3,3.3,0.388,5.2,9.9,0.521,2.5,3.4,0.736,1.7,7.3,9,2,1,3.4,1.7,3.3,16.7
2019,486,Ekpe Udoh,C,31,UTA,51,1,320,5.6,8.1,0.694,0,0,NA,5.6,8.1,0.694,2.1,3.4,0.633,3,7.1,10.1,3.2,1.1,3.5,1.5,4.1,13.4
2019,487,Tyler Ulis,PG,23,CHI,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2019,488,Jonas Valančiūnas,C,26,TOT,49,27,1091,9.9,17.8,0.559,0.5,1.6,0.292,9.5,16.2,0.586,4.9,6.1,0.795,3.5,10.3,13.8,2.3,0.6,1.7,3,4.8,25.2
2019,489,Jarred Vanderbilt,PF,19,DEN,17,0,69,4.7,9.9,0.474,0,0.5,0,4.7,9.4,0.5,3.1,5.2,0.6,3.7,8.3,12,1.6,3.1,0.5,4.2,4.2,12.5
2019,490,Fred VanVleet,PG,24,TOR,64,28,1760,5,12.3,0.41,2.3,6.1,0.378,2.7,6.2,0.441,2,2.4,0.843,0.4,3,3.4,6.3,1.2,0.4,1.7,2.3,14.3
2019,491,Noah Vonleh,PF,23,NYK,68,57,1722,4.3,9.2,0.47,1,2.9,0.336,3.4,6.3,0.531,2.3,3.3,0.712,2.4,8.7,11,2.7,1,1.1,1.8,3.6,11.9
2019,492,Nikola Vučević,C,28,ORL,80,80,2510,10.1,19.4,0.518,1.2,3.3,0.364,8.8,16.1,0.549,2.6,3.3,0.789,3.2,10.6,13.8,4.4,1.2,1.3,2.3,2.3,23.9
2019,493,Dwyane Wade,SG,37,MIA,72,2,1885,7.9,18.3,0.433,1.6,5,0.33,6.3,13.3,0.472,3.2,4.4,0.708,1.3,4.1,5.4,5.7,1.1,0.7,3.2,2.3,20.7
2019,494,Moritz Wagner,C,21,LAL,43,5,446,5.7,13.8,0.415,1.8,6.2,0.286,4,7.6,0.521,3.5,4.3,0.811,1.4,5.5,6.9,1.9,0.9,1,3.1,4.6,16.7
2019,495,Dion Waiters,SG,27,MIA,44,28,1138,6.3,15.1,0.414,3.4,9.1,0.377,2.8,6,0.471,0.7,1.4,0.5,0.2,3.4,3.7,3.8,0.9,0.3,2,2.3,16.7
2019,496,Kemba Walker,PG,28,CHO,82,82,2863,9.2,21.2,0.434,3.3,9.2,0.356,5.9,12,0.494,4.8,5.7,0.844,0.7,3.9,4.5,6.1,1.3,0.4,2.7,1.6,26.4
2019,497,Lonnie Walker,SG,20,SAS,17,0,118,4.9,14,0.348,1.5,4,0.385,3.4,10.1,0.333,2.4,3.1,0.8,0,5.2,5.2,2.7,2.1,0.9,1.2,2.1,13.7
2019,498,John Wall,PG,28,WAS,32,32,1104,8,18,0.444,1.7,5.5,0.302,6.3,12.5,0.507,4,5.7,0.697,0.5,3.3,3.8,9.1,1.6,0.9,3.9,2.3,21.6
2019,499,Tyrone Wallace,PG,24,LAC,62,0,628,5.3,12.4,0.424,0.2,1.1,0.211,5,11.4,0.444,1.7,3.3,0.526,1.1,4.6,5.8,2.4,1.2,0.4,2.1,4.8,12.5
2019,500,Taurean Prince,SF,24,ATL,55,47,1552,6.1,13.8,0.441,2.9,7.3,0.39,3.2,6.5,0.498,2.2,2.7,0.819,0.5,4.1,4.6,2.7,1.2,0.4,2.3,3.3,17.2
2019,501,Brad Wanamaker,PG,29,BOS,36,0,343,5.2,11,0.476,1.7,4.1,0.41,3.6,6.9,0.515,2.5,2.9,0.857,0.3,4,4.3,5.9,1.3,0.2,2,3.6,14.7
2019,502,T.J. Warren,SF,25,PHO,43,36,1360,7.9,16.2,0.486,2,4.8,0.428,5.8,11.4,0.51,2.7,3.3,0.815,0.8,3.8,4.6,1.7,1.4,0.8,1.4,3.2,20.4
2019,503,Julian Washburn,SF,27,MEM,18,3,254,2.3,6.8,0.333,0.7,3.4,0.208,1.6,3.4,0.458,0.4,0.6,0.75,1.1,4.7,5.8,2,1.8,0.3,1,2.3,5.7
2019,504,Yuta Watanabe,SF,24,MEM,15,0,174,3.1,10.6,0.294,0.4,3.3,0.125,2.7,7.2,0.371,1.4,2.1,0.7,0.8,5.6,6.4,1.7,0.8,0.2,1.2,2.3,8.1
2019,505,Thomas Welsh,C,22,DEN,11,0,36,7,13,0.538,3,7,0.429,4,6,0.667,1,2,0.5,0,4,4,5,0,0,1,3,18
2019,506,Russell Westbrook,PG,30,OKC,73,73,2630,8.6,20.2,0.428,1.6,5.6,0.29,7,14.5,0.481,4.1,6.2,0.656,1.5,9.6,11,10.7,1.9,0.5,4.4,3.4,22.9
2019,507,Derrick White,PG,24,SAS,67,55,1728,5.4,11.3,0.479,1,3,0.338,4.4,8.4,0.529,2,2.6,0.772,0.7,4.4,5.1,5.5,1.4,1,2,3,13.8
2019,508,Okaro White,PF,26,WAS,3,0,6,0,12,0,0,12,0,0,0,NA,0,0,NA,6,6,12,0,0,0,0,0,0
2019,509,Hassan Whiteside,C,29,MIA,72,53,1674,8.3,14.6,0.571,0,0.3,0.125,8.3,14.3,0.581,2.3,5.2,0.449,5.5,12,17.6,1.2,1,2.9,2.1,4.1,19.1
2019,510,Andrew Wiggins,SF,23,MIN,73,73,2543,7,17.1,0.412,1.7,4.9,0.339,5.4,12.2,0.441,2.9,4.2,0.699,1.2,3.8,5,2.6,1,0.7,2,2.2,18.7
2019,511,Alan Williams,PF,26,BRK,5,0,26,11.1,18,0.615,0,1.4,0,11.1,16.6,0.667,2.8,5.5,0.5,5.5,20.8,26.3,4.2,1.4,0,1.4,2.8,24.9
2019,512,C.J. Williams,SG,28,MIN,15,0,128,4.8,9.8,0.486,1.4,4.5,0.313,3.4,5.3,0.632,0,0.3,0,0.3,2,2.3,3.4,1.7,0,1.4,4.5,11
2019,513,Johnathan Williams,C,23,LAL,24,0,372,6.3,10.6,0.591,0,0.2,0,6.3,10.5,0.602,2.6,4.6,0.563,4.6,4.9,9.6,1.3,0.8,0.7,1.5,6,15.2
2019,514,Kenrich Williams,SF,24,NOP,46,29,1079,3.6,9.3,0.384,1.7,5.2,0.333,1.8,4.1,0.447,0.4,0.6,0.684,1.8,5.5,7.3,2.8,1.5,0.6,1.2,3.2,9.3
2019,515,Lou Williams,SG,32,LAC,75,1,1993,8.7,20.6,0.425,1.9,5.3,0.361,6.8,15.3,0.447,7.7,8.8,0.876,0.7,3.3,4,7.3,1,0.2,3.3,1.4,27.1
2019,516,Marvin Williams,PF,32,CHO,75,75,2133,4.6,11,0.422,2.4,6.4,0.366,2.3,4.6,0.5,1.1,1.5,0.767,1.3,5.6,6.9,1.6,1.2,1,0.8,2.6,12.8
2019,517,Robert Williams,C,21,BOS,32,2,283,4.6,6.5,0.706,0,0,NA,4.6,6.5,0.706,1.1,1.9,0.6,3.4,6.9,10.3,0.9,1.1,5.1,1.3,4.6,10.3
2019,518,Troy Williams,SF,24,SAC,21,0,312,5.1,11.3,0.449,1.6,5.1,0.318,3.5,6.2,0.556,1,1.7,0.6,1.4,5.4,6.8,1.3,1.2,0.9,1,4.3,12.8
2019,519,D.J. Wilson,PF,22,MIL,48,3,882,4.2,10.2,0.414,1.9,5.2,0.362,2.4,5.1,0.468,1.1,1.9,0.553,1.8,7.2,9.1,2.1,0.7,0.8,1.3,3.5,11.4
2019,520,Justise Winslow,SF,22,MIA,66,52,1959,6,13.8,0.433,1.8,4.7,0.375,4.2,9.1,0.462,1.6,2.5,0.628,1.2,5.4,6.5,5.2,1.3,0.3,2.6,3.3,15.3
2019,521,Christian Wood,PF,23,TOT,21,2,251,8.7,16.8,0.521,1.3,3.7,0.346,7.5,13.1,0.571,5.9,8,0.732,2.4,9.5,11.9,1.1,1,1.4,2.4,2.4,24.7
2019,522,Delon Wright,PG,26,TOT,75,13,1699,5.1,11.8,0.434,1.1,3.6,0.298,4.1,8.3,0.492,2.5,3.2,0.793,1.4,4.2,5.6,5.3,1.9,0.6,1.6,2.2,13.8
2019,523,Guerschon Yabusele,PF,23,BOS,41,1,251,5,11,0.455,1.3,4,0.321,3.7,7,0.531,2.2,3.2,0.682,3.3,4.3,7.6,2.2,1.1,1,2.2,4.6,13.5
2019,524,Nick Young,SG,33,DEN,4,0,37,2.9,8.8,0.333,2.9,7.8,0.375,0,1,0,0,0,NA,0,1,1,1.9,0,1,1.9,3.9,8.8
2019,525,Thaddeus Young,PF,30,IND,81,81,2489,6.4,12.2,0.527,0.7,2.1,0.349,5.7,10.1,0.564,1.3,2,0.644,2.8,4.8,7.6,3,1.8,0.5,1.8,2.8,14.8
2019,526,Trae Young,PG,20,ATL,81,81,2503,7.6,18.1,0.418,2.2,6.9,0.324,5.3,11.1,0.477,4.9,6,0.829,0.9,3.4,4.3,9.4,1,0.2,4.4,2,22.3
2019,527,Cody Zeller,C,26,CHO,49,47,1243,5.5,10,0.551,0.2,0.6,0.273,5.3,9.4,0.57,3.2,4.1,0.787,3.2,6.5,9.6,3,1.1,1.2,1.8,4.7,14.4
2019,528,Tyler Zeller,C,29,TOT,6,1,93,6.2,11.6,0.533,0,0.4,0,6.2,11.2,0.552,5.4,7,0.778,4.3,5,9.3,1.5,0.4,1.2,1.5,7.7,17.8
2019,529,Ante Žižić,C,22,CLE,59,25,1082,6.1,11,0.553,0,0,NA,6.1,11,0.553,3.1,4.4,0.705,3.6,7.1,10.6,1.8,0.4,0.7,2,3.8,15.3
2019,530,Ivica Zubac,C,21,TOT,59,37,1040,7.3,13.1,0.559,0,0,NA,7.3,13.1,0.559,3.5,4.4,0.802,4,8.6,12.5,2.2,0.5,1.8,2.4,4.7,18.2
2020,1,Steven Adams,C,26,OKC,63,63,1680,6.1,10.2,0.592,0,0.1,0.333,6,10.2,0.594,2.5,4.3,0.582,4.4,8.1,12.5,3.1,1.1,1.4,2,2.6,14.7
2020,2,Bam Adebayo,PF,22,MIA,72,72,2417,6.6,11.8,0.557,0,0.2,0.143,6.5,11.6,0.564,3.9,5.7,0.691,2.6,8.3,10.9,5.5,1.2,1.4,3,2.7,17.1
2020,3,LaMarcus Aldridge,C,34,SAS,53,53,1754,8,16.3,0.493,1.3,3.2,0.389,6.8,13.1,0.519,3.2,3.9,0.827,2.1,5.9,8,2.6,0.7,1.8,1.5,2.6,20.5
2020,4,Kyle Alexander,PF,23,MIA,2,0,13,2.8,5.5,0.5,0,0,NA,2.8,5.5,0.5,0,0,NA,5.5,2.8,8.3,0,0,0,2.8,2.8,5.5
2020,5,Nickeil Alexander-Walker,SG,21,NOP,47,1,591,6,16.2,0.368,2.8,8.1,0.346,3.2,8.1,0.391,1.5,2.3,0.676,0.5,4.6,5.1,5.4,1,0.5,3.3,3.5,16.3
2020,6,Grayson Allen,SG,24,MEM,38,0,718,5.9,12.6,0.466,2.9,7.1,0.404,3,5.5,0.545,2,2.3,0.867,0.4,3.9,4.3,2.6,0.5,0.1,1.7,2.7,16.5
2020,7,Jarrett Allen,C,21,BRK,70,64,1852,5.9,9,0.649,0,0.1,0,5.9,8.9,0.658,3.3,5.2,0.633,4.2,8.8,13,2.1,0.8,1.8,1.5,3.1,15.1
2020,8,Kadeem Allen,SG,27,NYK,10,0,117,5.8,13.5,0.432,1.5,4.9,0.313,4.3,8.6,0.5,2.2,3.4,0.636,0.6,2.2,2.8,6.5,1.5,0.6,2.5,2.2,15.4
2020,9,Al-Farouq Aminu,PF,29,ORL,18,2,380,2.4,8.1,0.291,0.9,3.4,0.25,1.5,4.7,0.32,1.8,2.7,0.655,2.3,6,8.2,2,1.7,0.8,1.6,2.6,7.4
2020,10,Justin Anderson,SF,26,BRK,10,1,107,3.4,12.8,0.263,2,9.8,0.207,1.3,3,0.444,0.7,1.3,0.5,0.3,6.7,7.1,2.7,0,2,1.3,4.4,9.4
2020,11,Kyle Anderson,PF,26,MEM,67,28,1330,4.2,9,0.474,0.6,2.3,0.282,3.6,6.7,0.541,1.4,2.1,0.667,1.6,6.1,7.7,4.4,1.5,1,1.8,3,10.6
2020,12,Ryan Anderson,C,31,HOU,2,0,14,5.1,18,0.286,2.6,12.9,0.2,2.6,5.1,0.5,0,0,NA,0,18,18,5.1,2.6,0,2.6,2.6,12.9
2020,13,Giannis Antetokounmpo,PF,25,MIL,63,63,1917,12.9,23.2,0.553,1.7,5.5,0.304,11.2,17.7,0.631,7.5,11.8,0.633,2.6,13.4,16.1,6.6,1.1,1.2,4.3,3.7,34.9
2020,14,Kostas Antetokounmpo,PF,22,LAL,5,0,20,5.4,5.4,1,0,0,NA,5.4,5.4,1,1.8,3.6,0.5,3.6,1.8,5.4,3.6,0,0,1.8,3.6,12.6
2020,15,Thanasis Antetokounmpo,SF,27,MIL,20,2,129,6.7,13.4,0.5,0,2.8,0,6.7,10.6,0.632,2,4.7,0.412,3.3,3.3,6.7,4.2,2,0.6,3.3,5,15.3
2020,16,Carmelo Anthony,PF,35,POR,58,58,1902,6.4,14.8,0.43,1.6,4.3,0.385,4.7,10.5,0.448,2.6,3,0.845,1.3,5.6,7,1.6,0.9,0.5,1.9,3.2,16.9
2020,17,OG Anunoby,SF,22,TOR,69,68,2066,5,9.9,0.505,1.6,4,0.39,3.4,5.9,0.583,1.3,1.8,0.706,1.4,4.9,6.3,1.9,1.7,0.8,1.4,2.9,12.8
2020,18,Ryan Arcidiacono,PG,25,CHI,58,4,930,3.5,8.5,0.409,2.1,5.3,0.391,1.4,3.2,0.439,1,1.5,0.711,0.8,3.5,4.3,3.7,1,0.1,1.4,3.7,10.1
2020,19,Trevor Ariza,SF,34,TOT,53,21,1493,3.4,7.8,0.438,1.9,5,0.372,1.6,2.8,0.556,1.5,1.8,0.838,0.8,5.1,5.9,2.2,1.7,0.4,1.4,2.7,10.2
2020,20,D.J. Augustin,PG,32,ORL,57,13,1420,4.7,11.7,0.399,1.8,5.1,0.348,2.9,6.6,0.438,4.1,4.6,0.89,0.6,2.5,3.1,6.6,0.9,0,2.2,1.8,15.2
2020,21,Deandre Ayton,C,21,PHO,38,32,1236,9,16.5,0.546,0.1,0.4,0.231,8.9,16.2,0.553,2,2.6,0.753,4.3,8.4,12.7,2.1,0.8,1.7,2.3,3.4,20.1
2020,22,Dwayne Bacon,SG,24,CHO,39,11,687,4.5,12.8,0.348,1,3.5,0.284,3.5,9.3,0.373,1.8,2.8,0.66,0.8,4.5,5.2,2.7,1.2,0.1,1.9,2.7,11.7
2020,23,Marvin Bagley III,PF,20,SAC,13,6,334,8.4,18,0.467,0.4,2.4,0.182,8,15.6,0.51,2.7,3.3,0.806,3.1,7.3,10.5,1.1,0.6,1.3,1.9,4.6,19.9
2020,24,Lonzo Ball,PG,22,NOP,63,54,2025,4.9,12.2,0.403,2.6,7,0.375,2.3,5.2,0.442,0.8,1.4,0.566,1.3,5.5,6.8,7.8,1.6,0.7,3.4,2.3,13.2
2020,25,Mo Bamba,C,21,ORL,62,0,878,5.4,11.7,0.462,1.5,4.4,0.346,3.9,7.3,0.531,1.3,1.9,0.674,4.1,8.3,12.4,1.7,0.9,3.5,1.7,4.8,13.6
2020,26,J.J. Barea,PG,35,DAL,29,6,450,6.8,16.6,0.411,2.6,6.8,0.376,4.2,9.8,0.434,1.6,1.8,0.909,0.8,3.4,4.2,9,0.4,0.2,3,2.2,17.8
2020,27,Harrison Barnes,PF,27,SAC,72,72,2482,5.3,11.5,0.46,1.5,3.9,0.381,3.8,7.6,0.501,3.1,3.9,0.801,1.1,4,5.1,2.3,0.6,0.2,1.3,1.3,15.2
2020,28,RJ Barrett,SG,19,NYK,56,55,1704,6.2,15.4,0.402,1.3,4.2,0.32,4.8,11.2,0.432,3.3,5.4,0.614,1.1,4.8,5.9,3,1.2,0.4,2.6,2.6,17
2020,29,Will Barton,SF,29,DEN,58,58,1916,6.2,13.9,0.45,2,5.4,0.375,4.2,8.5,0.498,1.9,2.5,0.767,1.4,5.4,6.9,4,1.1,0.5,1.7,2.3,16.4
2020,30,Keita Bates-Diop,SF,24,TOT,44,0,744,4.8,11.3,0.427,1.6,5,0.33,3.2,6.3,0.504,2.6,3.6,0.72,1.2,4.9,6.1,1.5,0.9,1.2,0.8,2.1,13.9
2020,31,Nicolas Batum,SF,31,CHO,22,3,505,2,5.8,0.346,1,3.5,0.286,1,2.3,0.438,0.6,0.7,0.9,1.8,5.3,7.1,4.7,1.2,0.6,1.6,2.9,5.6
2020,32,Aron Baynes,C,33,PHO,42,28,934,7.1,14.7,0.48,2.3,6.5,0.351,4.8,8.2,0.582,2.2,2.9,0.747,2.7,6.4,9.1,2.6,0.4,0.9,1.9,5.4,18.5
2020,33,Kent Bazemore,SF-SG,30,TOT,68,21,1688,4.3,11.4,0.375,1.8,5.2,0.344,2.5,6.2,0.4,2.4,3.1,0.769,0.6,5.7,6.3,2,1.6,0.9,1.9,4.2,12.7
2020,34,Darius Bazley,PF,19,OKC,61,9,1130,4,10.1,0.394,1.6,4.5,0.348,2.4,5.6,0.432,1.4,2,0.694,1,6.9,7.8,1.3,0.7,1.3,1.4,1.8,10.9
2020,35,Bradley Beal,SG,26,WAS,57,57,2053,10.4,22.8,0.455,3,8.4,0.353,7.4,14.4,0.515,6.8,8,0.842,0.9,3.3,4.2,6.1,1.2,0.4,3.4,2.2,30.5
2020,36,Malik Beasley,SG,23,TOT,55,14,1209,6.8,15.9,0.425,3.2,8.2,0.388,3.6,7.7,0.465,1.6,2,0.818,0.5,3.9,4.4,2.2,1.2,0.2,1.7,2.3,18.3
2020,37,Marco Belinelli,SG,33,SAS,57,0,883,5,12.8,0.392,2.7,7.3,0.376,2.3,5.5,0.412,2,2.4,0.828,0.3,3.8,4,2.8,0.5,0,0.8,1.8,14.7
2020,38,Jordan Bell,C-PF,25,TOT,29,0,256,4.9,9.4,0.522,0.6,1.7,0.333,4.4,7.7,0.564,2.7,4.4,0.613,4.2,7.2,11.4,2.3,0.4,1.4,3,2.7,13.1
2020,39,DeAndre' Bembry,SG,25,ATL,43,4,915,4.1,9,0.456,0.6,2.6,0.231,3.5,6.4,0.546,1,1.9,0.542,1.3,4.6,6,3.2,2.2,0.7,2.4,3.3,9.8
2020,40,Dragan Bender,SF,22,TOT,16,3,286,5.2,11.6,0.446,1.9,5.4,0.349,3.3,6.2,0.531,1.3,1.8,0.714,2,7.2,9.2,3.5,0.5,1.1,2.6,5.3,13.5
2020,41,Dāvis Bertāns,PF,27,WAS,54,4,1583,6,13.9,0.434,4.5,10.7,0.424,1.5,3.1,0.471,2.4,2.8,0.852,0.8,4.8,5.6,2.1,0.8,0.8,1.3,3.2,19
2020,42,Patrick Beverley,PG,31,LAC,51,50,1342,3.9,9.1,0.431,2.1,5.5,0.388,1.8,3.6,0.496,0.8,1.3,0.66,1.5,5.6,7.1,4.9,1.4,0.7,1.8,4.2,10.9
2020,43,Khem Birch,C,27,ORL,48,24,922,2.9,5.6,0.51,0,0,0,2.9,5.5,0.514,2.6,3.9,0.653,3.6,5,8.6,2,0.8,0.9,1.2,3.6,8.3
2020,44,Goga Bitadze,C,20,IND,54,2,471,5.4,11.5,0.467,0.6,3.2,0.19,4.7,8.3,0.574,1.8,2.5,0.727,1.9,6.2,8.1,1.8,0.8,2.8,2.1,5,13.1
2020,45,Bismack Biyombo,C,27,CHO,53,29,1029,5.3,9.7,0.543,0,0,NA,5.3,9.7,0.543,3.2,5.3,0.603,4.2,6.6,10.8,1.7,0.3,1.7,1.7,4.1,13.7
2020,46,Nemanja Bjelica,PF,31,SAC,72,67,2011,5.6,11.7,0.481,2.4,5.7,0.419,3.2,6,0.541,1.2,1.5,0.821,2,6.2,8.2,3.6,1.1,0.7,1.8,3.9,14.9
2020,47,Eric Bledsoe,PG,30,MIL,61,61,1646,7.3,15.4,0.475,1.6,4.7,0.344,5.7,10.7,0.533,3.7,4.7,0.79,0.9,5.2,6.2,7.2,1.2,0.6,3.2,2.8,19.9
2020,48,Bogdan Bogdanović,SG,27,SAC,61,28,1766,6.9,15.6,0.44,3.3,9,0.372,3.5,6.6,0.532,1.8,2.4,0.741,0.5,3.7,4.2,4.2,1.3,0.3,2.1,2.7,18.8
2020,49,Bojan Bogdanović,SF,30,UTA,63,63,2083,7.2,16.2,0.447,3.3,7.9,0.414,4,8.3,0.479,4.3,4.8,0.903,0.7,3.8,4.5,2.3,0.6,0.1,2.7,1.9,22
2020,50,Bol Bol,SF,20,DEN,7,0,87,5.8,11.6,0.5,1.7,3.7,0.444,4.1,7.9,0.526,3.3,4.1,0.8,2.1,5.8,7.9,2.5,0.8,2.5,4.1,4.6,16.6
2020,51,Jonah Bolden,PF,24,TOT,7,0,47,3.1,8.4,0.364,0,3.1,0,3.1,5.4,0.571,1.5,3.1,0.5,2.3,4.6,6.9,0,2.3,1.5,1.5,7.7,7.7
2020,52,Marques Bolden,C,21,CLE,1,0,3,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,24,24,0,12,0,0,12,0
2020,53,Jordan Bone,PG,22,DET,10,0,53,3.4,13.6,0.25,1.4,6.8,0.2,2,6.8,0.3,0,0,NA,0,2.7,2.7,5.4,0.7,0,1.4,4.1,8.2
2020,54,Isaac Bonga,SF,20,WAS,66,49,1250,3.4,6.7,0.504,0.7,2,0.352,2.7,4.7,0.571,2,2.4,0.812,2,4.3,6.4,2.2,1.3,0.6,1.7,4.5,9.5
2020,55,Devin Booker,SG,23,PHO,70,70,2512,9,18.4,0.489,2,5.7,0.354,7,12.7,0.549,6.7,7.3,0.919,0.4,3.8,4.3,6.5,0.7,0.3,3.8,3.1,26.7
2020,56,Chris Boucher,PF,27,TOR,62,0,819,6.2,13.1,0.472,1.7,5.2,0.322,4.5,8,0.569,4,5.1,0.784,4.7,7.5,12.2,1.1,1,2.7,1.2,5,18.1
2020,57,Brian Bowen,SG,21,IND,6,1,31,3.5,11.6,0.3,0,2.3,0,3.5,9.3,0.375,0,0,NA,1.2,7,8.1,0,0,1.2,1.2,3.5,7
2020,58,Ky Bowman,PG,22,GSW,45,12,1015,4.8,11.4,0.417,1.2,3.8,0.308,3.6,7.6,0.472,1.2,1.5,0.829,0.9,3.4,4.3,4.6,1.6,0.4,2.5,3.6,11.9
2020,59,Avery Bradley,SG,29,LAL,49,44,1186,5.2,11.6,0.444,1.9,5.3,0.364,3.2,6.4,0.51,0.6,0.7,0.833,0.5,2.9,3.5,1.9,1.3,0.2,1.4,3.3,12.8
2020,60,Tony Bradley,C,22,UTA,58,3,663,6.8,10.3,0.667,0.2,0.2,1,6.7,10.1,0.661,1.6,2.5,0.652,6,8.5,14.5,1.2,0.8,1.8,1.6,6.2,15.5
2020,61,Jarrell Brantley,PF,23,UTA,9,0,96,3.7,10.5,0.357,1.1,4.9,0.231,2.6,5.6,0.467,0.4,0.7,0.5,0.7,6.8,7.5,4.1,1.1,1.9,2.6,2.6,9
2020,62,Ignas Brazdeikis,SF,21,NYK,9,0,53,4.1,14.9,0.273,0.7,6.1,0.111,3.4,8.8,0.385,2.7,3.4,0.8,1.4,2,3.4,2.7,0,0.7,1.4,2,11.5
2020,63,Corey Brewer,SG,33,SAC,5,0,33,2.2,4.4,0.5,0,1.1,0,2.2,3.3,0.667,1.1,3.3,0.333,2.2,6.5,8.7,2.2,4.4,0,2.2,7.6,5.5
